"year","state","state_po","county_name","county_fips","office","candidate","party","candidatevotes","totalvotes","version","mode"
2016,"TENNESSEE","TN","MADISON",47113,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",15448,38120,20220315,"TOTAL"
2016,"TENNESSEE","TN","MADISON",47113,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",21335,38120,20220315,"TOTAL"
2016,"TENNESSEE","TN","MADISON",47113,"US PRESIDENT","OTHER","OTHER",1337,38120,20220315,"TOTAL"
2016,"TENNESSEE","TN","MARION",47115,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2832,10862,20220315,"TOTAL"
2016,"TENNESSEE","TN","MARION",47115,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7696,10862,20220315,"TOTAL"
2016,"TENNESSEE","TN","MARION",47115,"US PRESIDENT","OTHER","OTHER",334,10862,20220315,"TOTAL"
2016,"TENNESSEE","TN","MARSHALL",47117,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2852,11455,20220315,"TOTAL"
2016,"TENNESSEE","TN","MARSHALL",47117,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8184,11455,20220315,"TOTAL"
2016,"TENNESSEE","TN","MARSHALL",47117,"US PRESIDENT","OTHER","OTHER",419,11455,20220315,"TOTAL"
2016,"TENNESSEE","TN","MAURY",47119,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",10038,35369,20220315,"TOTAL"
2016,"TENNESSEE","TN","MAURY",47119,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",23799,35369,20220315,"TOTAL"
2016,"TENNESSEE","TN","MAURY",47119,"US PRESIDENT","OTHER","OTHER",1532,35369,20220315,"TOTAL"
2016,"TENNESSEE","TN","MEIGS",47121,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",856,4320,20220315,"TOTAL"
2016,"TENNESSEE","TN","MEIGS",47121,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3342,4320,20220315,"TOTAL"
2016,"TENNESSEE","TN","MEIGS",47121,"US PRESIDENT","OTHER","OTHER",122,4320,20220315,"TOTAL"
2016,"TENNESSEE","TN","MONROE",47123,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3186,17093,20220315,"TOTAL"
2016,"TENNESSEE","TN","MONROE",47123,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",13374,17093,20220315,"TOTAL"
2016,"TENNESSEE","TN","MONROE",47123,"US PRESIDENT","OTHER","OTHER",533,17093,20220315,"TOTAL"
2016,"TENNESSEE","TN","MONTGOMERY",47125,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",21699,57620,20220315,"TOTAL"
2016,"TENNESSEE","TN","MONTGOMERY",47125,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",32341,57620,20220315,"TOTAL"
2016,"TENNESSEE","TN","MONTGOMERY",47125,"US PRESIDENT","OTHER","OTHER",3580,57620,20220315,"TOTAL"
2016,"TENNESSEE","TN","MOORE",47127,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",496,2926,20220315,"TOTAL"
2016,"TENNESSEE","TN","MOORE",47127,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2325,2926,20220315,"TOTAL"
2016,"TENNESSEE","TN","MOORE",47127,"US PRESIDENT","OTHER","OTHER",105,2926,20220315,"TOTAL"
2016,"TENNESSEE","TN","MORGAN",47129,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1054,6705,20220315,"TOTAL"
2016,"TENNESSEE","TN","MORGAN",47129,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5441,6705,20220315,"TOTAL"
2016,"TENNESSEE","TN","MORGAN",47129,"US PRESIDENT","OTHER","OTHER",210,6705,20220315,"TOTAL"
2016,"TENNESSEE","TN","OBION",47131,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2426,12249,20220315,"TOTAL"
2016,"TENNESSEE","TN","OBION",47131,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",9526,12249,20220315,"TOTAL"
2016,"TENNESSEE","TN","OBION",47131,"US PRESIDENT","OTHER","OTHER",297,12249,20220315,"TOTAL"
2016,"TENNESSEE","TN","OVERTON",47133,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1945,8229,20220315,"TOTAL"
2016,"TENNESSEE","TN","OVERTON",47133,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6059,8229,20220315,"TOTAL"
2016,"TENNESSEE","TN","OVERTON",47133,"US PRESIDENT","OTHER","OTHER",225,8229,20220315,"TOTAL"
2016,"TENNESSEE","TN","PERRY",47135,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",597,2855,20220315,"TOTAL"
2016,"TENNESSEE","TN","PERRY",47135,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2167,2855,20220315,"TOTAL"
2016,"TENNESSEE","TN","PERRY",47135,"US PRESIDENT","OTHER","OTHER",91,2855,20220315,"TOTAL"
2016,"TENNESSEE","TN","PICKETT",47137,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",536,2615,20220315,"TOTAL"
2016,"TENNESSEE","TN","PICKETT",47137,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2021,2615,20220315,"TOTAL"
2016,"TENNESSEE","TN","PICKETT",47137,"US PRESIDENT","OTHER","OTHER",58,2615,20220315,"TOTAL"
2016,"TENNESSEE","TN","POLK",47139,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1252,6520,20220315,"TOTAL"
2016,"TENNESSEE","TN","POLK",47139,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5097,6520,20220315,"TOTAL"
2016,"TENNESSEE","TN","POLK",47139,"US PRESIDENT","OTHER","OTHER",171,6520,20220315,"TOTAL"
2016,"TENNESSEE","TN","PUTNAM",47141,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",6851,27212,20220315,"TOTAL"
2016,"TENNESSEE","TN","PUTNAM",47141,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",19002,27212,20220315,"TOTAL"
2016,"TENNESSEE","TN","PUTNAM",47141,"US PRESIDENT","OTHER","OTHER",1359,27212,20220315,"TOTAL"
2016,"TENNESSEE","TN","RHEA",47143,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1942,11062,20220315,"TOTAL"
2016,"TENNESSEE","TN","RHEA",47143,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8660,11062,20220315,"TOTAL"
2016,"TENNESSEE","TN","RHEA",47143,"US PRESIDENT","OTHER","OTHER",460,11062,20220315,"TOTAL"
2016,"TENNESSEE","TN","ROANE",47145,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4837,21669,20220315,"TOTAL"
2016,"TENNESSEE","TN","ROANE",47145,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",15880,21669,20220315,"TOTAL"
2016,"TENNESSEE","TN","ROANE",47145,"US PRESIDENT","OTHER","OTHER",952,21669,20220315,"TOTAL"
2016,"TENNESSEE","TN","ROBERTSON",47147,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",6637,27113,20220315,"TOTAL"
2016,"TENNESSEE","TN","ROBERTSON",47147,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",19410,27113,20220315,"TOTAL"
2016,"TENNESSEE","TN","ROBERTSON",47147,"US PRESIDENT","OTHER","OTHER",1066,27113,20220315,"TOTAL"
2016,"TENNESSEE","TN","RUTHERFORD",47149,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",36706,107436,20220315,"TOTAL"
2016,"TENNESSEE","TN","RUTHERFORD",47149,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",64515,107436,20220315,"TOTAL"
2016,"TENNESSEE","TN","RUTHERFORD",47149,"US PRESIDENT","OTHER","OTHER",6215,107436,20220315,"TOTAL"
2016,"TENNESSEE","TN","SCOTT",47151,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",934,7123,20220315,"TOTAL"
2016,"TENNESSEE","TN","SCOTT",47151,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6044,7123,20220315,"TOTAL"
2016,"TENNESSEE","TN","SCOTT",47151,"US PRESIDENT","OTHER","OTHER",145,7123,20220315,"TOTAL"
2016,"TENNESSEE","TN","SEQUATCHIE",47153,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1053,5694,20220315,"TOTAL"
2016,"TENNESSEE","TN","SEQUATCHIE",47153,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4441,5694,20220315,"TOTAL"
2016,"TENNESSEE","TN","SEQUATCHIE",47153,"US PRESIDENT","OTHER","OTHER",200,5694,20220315,"TOTAL"
2016,"TENNESSEE","TN","SEVIER",47155,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",6297,36312,20220315,"TOTAL"
2016,"TENNESSEE","TN","SEVIER",47155,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",28629,36312,20220315,"TOTAL"
2016,"TENNESSEE","TN","SEVIER",47155,"US PRESIDENT","OTHER","OTHER",1386,36312,20220315,"TOTAL"
2016,"TENNESSEE","TN","SHELBY",47157,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",208992,337383,20220315,"TOTAL"
2016,"TENNESSEE","TN","SHELBY",47157,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",116344,337383,20220315,"TOTAL"
2016,"TENNESSEE","TN","SHELBY",47157,"US PRESIDENT","OTHER","OTHER",12047,337383,20220315,"TOTAL"
2016,"TENNESSEE","TN","SMITH",47159,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1689,7436,20220315,"TOTAL"
2016,"TENNESSEE","TN","SMITH",47159,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5494,7436,20220315,"TOTAL"
2016,"TENNESSEE","TN","SMITH",47159,"US PRESIDENT","OTHER","OTHER",253,7436,20220315,"TOTAL"
2016,"TENNESSEE","TN","STEWART",47161,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1222,5299,20220315,"TOTAL"
2016,"TENNESSEE","TN","STEWART",47161,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3864,5299,20220315,"TOTAL"
2016,"TENNESSEE","TN","STEWART",47161,"US PRESIDENT","OTHER","OTHER",213,5299,20220315,"TOTAL"
2016,"TENNESSEE","TN","SULLIVAN",47163,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",12578,62278,20220315,"TOTAL"
2016,"TENNESSEE","TN","SULLIVAN",47163,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",46979,62278,20220315,"TOTAL"
2016,"TENNESSEE","TN","SULLIVAN",47163,"US PRESIDENT","OTHER","OTHER",2721,62278,20220315,"TOTAL"
2016,"TENNESSEE","TN","SUMNER",47165,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",18161,71505,20220315,"TOTAL"
2016,"TENNESSEE","TN","SUMNER",47165,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",50129,71505,20220315,"TOTAL"
2016,"TENNESSEE","TN","SUMNER",47165,"US PRESIDENT","OTHER","OTHER",3215,71505,20220315,"TOTAL"
2016,"TENNESSEE","TN","TIPTON",47167,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",5785,23481,20220315,"TOTAL"
2016,"TENNESSEE","TN","TIPTON",47167,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",16910,23481,20220315,"TOTAL"
2016,"TENNESSEE","TN","TIPTON",47167,"US PRESIDENT","OTHER","OTHER",786,23481,20220315,"TOTAL"
2016,"TENNESSEE","TN","TROUSDALE",47169,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",946,3160,20220315,"TOTAL"
2016,"TENNESSEE","TN","TROUSDALE",47169,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2103,3160,20220315,"TOTAL"
2016,"TENNESSEE","TN","TROUSDALE",47169,"US PRESIDENT","OTHER","OTHER",111,3160,20220315,"TOTAL"
2016,"TENNESSEE","TN","UNICOI",47171,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1262,7195,20220315,"TOTAL"
2016,"TENNESSEE","TN","UNICOI",47171,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5671,7195,20220315,"TOTAL"
2016,"TENNESSEE","TN","UNICOI",47171,"US PRESIDENT","OTHER","OTHER",262,7195,20220315,"TOTAL"
2016,"TENNESSEE","TN","UNION",47173,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1012,6247,20220315,"TOTAL"
2016,"TENNESSEE","TN","UNION",47173,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5053,6247,20220315,"TOTAL"
2016,"TENNESSEE","TN","UNION",47173,"US PRESIDENT","OTHER","OTHER",182,6247,20220315,"TOTAL"
2016,"TENNESSEE","TN","VAN BUREN",47175,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",539,2419,20220315,"TOTAL"
2016,"TENNESSEE","TN","VAN BUREN",47175,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1820,2419,20220315,"TOTAL"
2016,"TENNESSEE","TN","VAN BUREN",47175,"US PRESIDENT","OTHER","OTHER",60,2419,20220315,"TOTAL"
2016,"TENNESSEE","TN","WARREN",47177,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3535,13612,20220315,"TOTAL"
2016,"TENNESSEE","TN","WARREN",47177,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",9540,13612,20220315,"TOTAL"
2016,"TENNESSEE","TN","WARREN",47177,"US PRESIDENT","OTHER","OTHER",537,13612,20220315,"TOTAL"
2016,"TENNESSEE","TN","WASHINGTON",47179,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",13024,49750,20220315,"TOTAL"
2016,"TENNESSEE","TN","WASHINGTON",47179,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",34252,49750,20220315,"TOTAL"
2016,"TENNESSEE","TN","WASHINGTON",47179,"US PRESIDENT","OTHER","OTHER",2474,49750,20220315,"TOTAL"
2016,"TENNESSEE","TN","WAYNE",47181,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",717,5857,20220315,"TOTAL"
2016,"TENNESSEE","TN","WAYNE",47181,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5036,5857,20220315,"TOTAL"
2016,"TENNESSEE","TN","WAYNE",47181,"US PRESIDENT","OTHER","OTHER",104,5857,20220315,"TOTAL"
2016,"TENNESSEE","TN","WEAKLEY",47183,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2772,12184,20220315,"TOTAL"
2016,"TENNESSEE","TN","WEAKLEY",47183,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",9008,12184,20220315,"TOTAL"
2016,"TENNESSEE","TN","WEAKLEY",47183,"US PRESIDENT","OTHER","OTHER",404,12184,20220315,"TOTAL"
2016,"TENNESSEE","TN","WHITE",47185,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1845,9825,20220315,"TOTAL"
2016,"TENNESSEE","TN","WHITE",47185,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7671,9825,20220315,"TOTAL"
2016,"TENNESSEE","TN","WHITE",47185,"US PRESIDENT","OTHER","OTHER",309,9825,20220315,"TOTAL"
2016,"TENNESSEE","TN","WILLIAMSON",47187,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",31013,106271,20220315,"TOTAL"
2016,"TENNESSEE","TN","WILLIAMSON",47187,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",68212,106271,20220315,"TOTAL"
2016,"TENNESSEE","TN","WILLIAMSON",47187,"US PRESIDENT","OTHER","OTHER",7046,106271,20220315,"TOTAL"
2016,"TENNESSEE","TN","WILSON",47189,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",14385,56734,20220315,"TOTAL"
2016,"TENNESSEE","TN","WILSON",47189,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",39406,56734,20220315,"TOTAL"
2016,"TENNESSEE","TN","WILSON",47189,"US PRESIDENT","OTHER","OTHER",2943,56734,20220315,"TOTAL"
2016,"TEXAS","TX","ANDERSON",48001,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3369,16977,20220315,"TOTAL"
2016,"TEXAS","TX","ANDERSON",48001,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",13201,16977,20220315,"TOTAL"
2016,"TEXAS","TX","ANDERSON",48001,"US PRESIDENT","OTHER","OTHER",407,16977,20220315,"TOTAL"
2016,"TEXAS","TX","ANDREWS",48003,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",836,4943,20220315,"TOTAL"
2016,"TEXAS","TX","ANDREWS",48003,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3927,4943,20220315,"TOTAL"
2016,"TEXAS","TX","ANDREWS",48003,"US PRESIDENT","OTHER","OTHER",180,4943,20220315,"TOTAL"
2016,"TEXAS","TX","ANGELINA",48005,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",7538,29911,20220315,"TOTAL"
2016,"TEXAS","TX","ANGELINA",48005,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",21668,29911,20220315,"TOTAL"
2016,"TEXAS","TX","ANGELINA",48005,"US PRESIDENT","OTHER","OTHER",705,29911,20220315,"TOTAL"
2016,"TEXAS","TX","ARANSAS",48007,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2465,10512,20220315,"TOTAL"
2016,"TEXAS","TX","ARANSAS",48007,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",7740,10512,20220315,"TOTAL"
2016,"TEXAS","TX","ARANSAS",48007,"US PRESIDENT","OTHER","OTHER",307,10512,20220315,"TOTAL"
2016,"TEXAS","TX","ARCHER",48009,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",394,4283,20220315,"TOTAL"
2016,"TEXAS","TX","ARCHER",48009,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",3786,4283,20220315,"TOTAL"
2016,"TEXAS","TX","ARCHER",48009,"US PRESIDENT","OTHER","OTHER",103,4283,20220315,"TOTAL"
2016,"TEXAS","TX","ARMSTRONG",48011,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",70,1021,20220315,"TOTAL"
2016,"TEXAS","TX","ARMSTRONG",48011,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",924,1021,20220315,"TOTAL"
2016,"TEXAS","TX","ARMSTRONG",48011,"US PRESIDENT","OTHER","OTHER",27,1021,20220315,"TOTAL"
2016,"TEXAS","TX","ATASCOSA",48013,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4651,13673,20220315,"TOTAL"
2016,"TEXAS","TX","ATASCOSA",48013,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8618,13673,20220315,"TOTAL"
2016,"TEXAS","TX","ATASCOSA",48013,"US PRESIDENT","OTHER","OTHER",404,13673,20220315,"TOTAL"
2016,"TEXAS","TX","AUSTIN",48015,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2320,12274,20220315,"TOTAL"
2016,"TEXAS","TX","AUSTIN",48015,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",9637,12274,20220315,"TOTAL"
2016,"TEXAS","TX","AUSTIN",48015,"US PRESIDENT","OTHER","OTHER",317,12274,20220315,"TOTAL"
2016,"TEXAS","TX","BAILEY",48017,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",397,1793,20220315,"TOTAL"
2016,"TEXAS","TX","BAILEY",48017,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1344,1793,20220315,"TOTAL"
2016,"TEXAS","TX","BAILEY",48017,"US PRESIDENT","OTHER","OTHER",52,1793,20220315,"TOTAL"
2016,"TEXAS","TX","BANDERA",48019,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1726,10218,20220315,"TOTAL"
2016,"TEXAS","TX","BANDERA",48019,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",8163,10218,20220315,"TOTAL"
2016,"TEXAS","TX","BANDERA",48019,"US PRESIDENT","OTHER","OTHER",329,10218,20220315,"TOTAL"
2016,"TEXAS","TX","BASTROP",48021,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",10569,28454,20220315,"TOTAL"
2016,"TEXAS","TX","BASTROP",48021,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",16328,28454,20220315,"TOTAL"
2016,"TEXAS","TX","BASTROP",48021,"US PRESIDENT","OTHER","OTHER",1557,28454,20220315,"TOTAL"
2016,"TEXAS","TX","BAYLOR",48023,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",191,1499,20220315,"TOTAL"
2016,"TEXAS","TX","BAYLOR",48023,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",1267,1499,20220315,"TOTAL"
2016,"TEXAS","TX","BAYLOR",48023,"US PRESIDENT","OTHER","OTHER",41,1499,20220315,"TOTAL"
2016,"TEXAS","TX","BEE",48025,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3444,8485,20220315,"TOTAL"
2016,"TEXAS","TX","BEE",48025,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4744,8485,20220315,"TOTAL"
2016,"TEXAS","TX","BEE",48025,"US PRESIDENT","OTHER","OTHER",297,8485,20220315,"TOTAL"
2016,"TEXAS","TX","BELL",48027,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",37801,94994,20220315,"TOTAL"
2016,"TEXAS","TX","BELL",48027,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",51998,94994,20220315,"TOTAL"
2016,"TEXAS","TX","BELL",48027,"US PRESIDENT","OTHER","OTHER",5195,94994,20220315,"TOTAL"
2016,"TEXAS","TX","BEXAR",48029,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",319550,589645,20220315,"TOTAL"
2016,"TEXAS","TX","BEXAR",48029,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",240333,589645,20220315,"TOTAL"
2016,"TEXAS","TX","BEXAR",48029,"US PRESIDENT","OTHER","OTHER",29762,589645,20220315,"TOTAL"
2016,"TEXAS","TX","BLANCO",48031,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1244,5685,20220315,"TOTAL"
2016,"TEXAS","TX","BLANCO",48031,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4212,5685,20220315,"TOTAL"
2016,"TEXAS","TX","BLANCO",48031,"US PRESIDENT","OTHER","OTHER",229,5685,20220315,"TOTAL"
2016,"TEXAS","TX","BORDEN",48033,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",31,365,20220315,"TOTAL"
2016,"TEXAS","TX","BORDEN",48033,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",330,365,20220315,"TOTAL"
2016,"TEXAS","TX","BORDEN",48033,"US PRESIDENT","OTHER","OTHER",4,365,20220315,"TOTAL"
2016,"TEXAS","TX","BOSQUE",48035,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1278,7838,20220315,"TOTAL"
2016,"TEXAS","TX","BOSQUE",48035,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6339,7838,20220315,"TOTAL"
2016,"TEXAS","TX","BOSQUE",48035,"US PRESIDENT","OTHER","OTHER",221,7838,20220315,"TOTAL"
2016,"TEXAS","TX","BOWIE",48037,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",8838,34602,20220315,"TOTAL"
2016,"TEXAS","TX","BOWIE",48037,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",24924,34602,20220315,"TOTAL"
2016,"TEXAS","TX","BOWIE",48037,"US PRESIDENT","OTHER","OTHER",840,34602,20220315,"TOTAL"
2016,"TEXAS","TX","BRAZORIA",48039,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",43200,121181,20220315,"TOTAL"
2016,"TEXAS","TX","BRAZORIA",48039,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",72791,121181,20220315,"TOTAL"
2016,"TEXAS","TX","BRAZORIA",48039,"US PRESIDENT","OTHER","OTHER",5190,121181,20220315,"TOTAL"
2016,"TEXAS","TX","BRAZOS",48041,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",23121,67211,20220315,"TOTAL"
2016,"TEXAS","TX","BRAZOS",48041,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",38738,67211,20220315,"TOTAL"
2016,"TEXAS","TX","BRAZOS",48041,"US PRESIDENT","OTHER","OTHER",5352,67211,20220315,"TOTAL"
2016,"TEXAS","TX","BREWSTER",48043,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1873,4252,20220315,"TOTAL"
2016,"TEXAS","TX","BREWSTER",48043,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",2077,4252,20220315,"TOTAL"
2016,"TEXAS","TX","BREWSTER",48043,"US PRESIDENT","OTHER","OTHER",302,4252,20220315,"TOTAL"
2016,"TEXAS","TX","BRISCOE",48045,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",91,736,20220315,"TOTAL"
2016,"TEXAS","TX","BRISCOE",48045,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",625,736,20220315,"TOTAL"
2016,"TEXAS","TX","BRISCOE",48045,"US PRESIDENT","OTHER","OTHER",20,736,20220315,"TOTAL"
2016,"TEXAS","TX","BROOKS",48047,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1937,2596,20220315,"TOTAL"
2016,"TEXAS","TX","BROOKS",48047,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",613,2596,20220315,"TOTAL"
2016,"TEXAS","TX","BROOKS",48047,"US PRESIDENT","OTHER","OTHER",46,2596,20220315,"TOTAL"
2016,"TEXAS","TX","BROWN",48049,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1621,14026,20220315,"TOTAL"
2016,"TEXAS","TX","BROWN",48049,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",12017,14026,20220315,"TOTAL"
2016,"TEXAS","TX","BROWN",48049,"US PRESIDENT","OTHER","OTHER",388,14026,20220315,"TOTAL"
2016,"TEXAS","TX","BURLESON",48051,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",1491,6960,20220315,"TOTAL"
2016,"TEXAS","TX","BURLESON",48051,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",5316,6960,20220315,"TOTAL"
2016,"TEXAS","TX","BURLESON",48051,"US PRESIDENT","OTHER","OTHER",153,6960,20220315,"TOTAL"
2016,"TEXAS","TX","BURNET",48053,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",3797,19204,20220315,"TOTAL"
2016,"TEXAS","TX","BURNET",48053,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",14638,19204,20220315,"TOTAL"
2016,"TEXAS","TX","BURNET",48053,"US PRESIDENT","OTHER","OTHER",769,19204,20220315,"TOTAL"
2016,"TEXAS","TX","CALDWELL",48055,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",4795,12092,20220315,"TOTAL"
2016,"TEXAS","TX","CALDWELL",48055,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",6691,12092,20220315,"TOTAL"
2016,"TEXAS","TX","CALDWELL",48055,"US PRESIDENT","OTHER","OTHER",606,12092,20220315,"TOTAL"
2016,"TEXAS","TX","CALHOUN",48057,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",2118,6965,20220315,"TOTAL"
2016,"TEXAS","TX","CALHOUN",48057,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4638,6965,20220315,"TOTAL"
2016,"TEXAS","TX","CALHOUN",48057,"US PRESIDENT","OTHER","OTHER",209,6965,20220315,"TOTAL"
2016,"TEXAS","TX","CALLAHAN",48059,"US PRESIDENT","HILLARY CLINTON","DEMOCRAT",569,5579,20220315,"TOTAL"
2016,"TEXAS","TX","CALLAHAN",48059,"US PRESIDENT","DONALD TRUMP","REPUBLICAN",4865,5579,20220315,"TOTAL"
2016,"TEXAS","TX","CALLAHAN",48059,"US PRESIDENT","OTHER","OTHER",145,5579,20220315,"TOTAL"
